date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:43:21	200980/200980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2007:35:25%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-4.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-4.jpg	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:21	164742/164742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2007:35:30%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-5.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-5.jpg	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:22	170170/170170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2007:35:34%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-6.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-6.jpg	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:22	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	https://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298f6702a8b	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.minbba2.js	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:22	228481/228481	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2007:35:37%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-7.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-7.jpg	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:22	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298f70a9ceb	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min4142.js	(from http://khaitriag.edu.vn/?fbclid=IwAR253HwWskTP4WBvr96tzMJQ75TX_jY9SexCUQfKNDD46wrf0uLK4_LZbu4)
21:43:22	238957/238957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2007:35:40%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-8.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/AV-b1-b2-20.09-8.jpg	(from https://khaitriag.edu.vn/le-khai-giang-lop-anh-van-b1-b2-ngay-20-09-2020/)
21:43:23	89771/89771	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:17:01%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-13.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-13.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:23	828/828	---M-Z	200	added ('OK')	application/rss+xml	etag:%22404b25072891e505d2034422bbaddec3%22	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/feed/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:24	27915/27915	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:43:21%20GMT	https://khaitriag.edu.vn/wp-json/wp/v2/posts/8838	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/8838.json	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:25	2877/2877	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:43:22%20GMT	https://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhaitriag.edu.vn%2Fkhai-giang-lop-dau-thau-29-02-2020%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed0a74.json	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:22%20GMT	https://khaitriag.edu.vn/?p=8838	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index46ad.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:26	3060/3060	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:43:23%20GMT	https://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhaitriag.edu.vn%2Fkhai-giang-lop-dau-thau-29-02-2020%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed340e	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:26	46936/46936	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:31%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-1.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-1.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:26	109943/109943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:33%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-2.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-2.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:26	90321/90321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:36%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-3.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-3.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	86784/86784	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:38%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-4.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-4.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	111106/111106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:42%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-5.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-5.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	97813/97813	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:45%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-6.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-6.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	86773/86773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:47%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-7.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-7.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	97126/97126	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:49%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-8.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-8.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:25%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-1/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-1/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:28	75281/75281	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:52%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-9.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-9.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:28	82819/82819	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:54%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-10.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-10.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:28	101109/101109	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:57%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-11.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-11.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:28	67094/67094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:16:59%20GMT	https://khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-12.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/03/dau-thau-29.02.2020-12.jpg	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:28	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	https://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298f70d8913	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min835e.js	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:26%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-2/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-2/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:27%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-3/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-3/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:27%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-4/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-4/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:39	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298f79d658e	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min5efc.js	(from http://khaitriag.edu.vn/?fbclid=IwAR19WfbL0uosMH9KrYDrAh8zHhrgGumI57573c__0pM6xu7KI1UJVIGMnQA)
21:43:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:28%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-5/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-5/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:38%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-6/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-6/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:39%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-7/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-7/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:39%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-8/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-8/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:40%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-9/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-9/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:50%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-10/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-10/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:51%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-12/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-12/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:54	321265/321265	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202019%2000:56:29%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/Untitled.png	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/Untitled.png	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:52%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-11/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-11/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:52%20GMT	https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-13/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/dau-thau-29-02-2020-13/index.html	(from https://khaitriag.edu.vn/khai-giang-lop-dau-thau-29-02-2020/)
21:43:55	37283/37283	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:43:53%20GMT	https://khaitriag.edu.vn/wp-json/wp/v2/posts/8661	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/8661.json	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:55	1036/1036	---M-Z	200	added ('OK')	application/rss+xml	etag:%226b348ead267bb78b8378e8e79c68371a%22	https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/feed/index.html	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:56	3372/3372	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:43:53%20GMT	https://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhaitriag.edu.vn%2Fle-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed5682.json	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:43:54%20GMT	https://khaitriag.edu.vn/?p=8661	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/indexea0e.html	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	3590/3590	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:43:54%20GMT	https://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkhaitriag.edu.vn%2Fle-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed2ac6	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	190111/190111	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Nov%202019%2000:56:40%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/Untitled-710x399.png	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/Untitled-710x399.png	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	27855/27855	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:02:32%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/2f25159c7b3b9d65c42a-710x345.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/2f25159c7b3b9d65c42a-710x345.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	36503/36503	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:02:39%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/120635bf5b18bd46e409-667x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/120635bf5b18bd46e409-667x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	22315/22315	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:02:42%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/637650cf3e68d8368179-375x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/637650cf3e68d8368179-375x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:57	30366/30366	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:02:48%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/d52af5939b347d6a2425-710x345.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/d52af5939b347d6a2425-710x345.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:58	31134/31134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:01:34%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/895085e9eb4e0d10545f-710x345.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/895085e9eb4e0d10545f-710x345.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:58	39335/39335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:02:36%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/8541a8f8c65f2001794e-667x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/8541a8f8c65f2001794e-667x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:58	46064/46064	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:10:14%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/40a8fa1294b572eb2ba4-667x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/40a8fa1294b572eb2ba4-667x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:58	26751/26751	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:10:07%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/1df5374c59ebbfb5e6fa-375x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/1df5374c59ebbfb5e6fa-375x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:59	23837/23837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:10:10%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/2f0d17b479139f4dc602-375x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/2f0d17b479139f4dc602-375x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:59	23273/23273	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:10:17%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/644dadf7c350250e7c41-375x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/644dadf7c350250e7c41-375x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
21:43:59	26701/26701	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Nov%202019%2001:10:24%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/11/76397c801227f479ad36-375x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/11/76397c801227f479ad36-375x500.jpg	(from https://khaitriag.edu.vn/le-cong-nhan-tot-nghiep-va-trao-bang-lop-ke-toan-doanh-nghiep-va-lop-ke-toan-thuc-hanh-khoa-14/)
